title,price,price_numeric,beds,baths,area,area_sqft,price_per_sqft,property_type,featured,photo_count,description,description_length,city,listing_mode,scraped_date,url
"5 Marla Triple Story House For Rent Buch Villas, Multan",PKR 85 Thousand,85000,4,5,5 Marla,1125.0,75,House,False,18,18Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-24,https://www.zameen.com/Property/buch_executive_villas_phase_2_buch_villas_phase_2_-_manik_block_5_marla_triple_story_house_for_rent_buch_villas_multan-54438713-22186-4.html
A Brand New House For Rent In Buch Villas,PKR 90 Thousand,90000,5,6,6 Marla,1350.0,66,House,True,28,28Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-24,https://www.zameen.com/Property/multan_buch_executive_villas_a_brand_new_house_for_rent_in_buch_villas-53684302-8627-4.html
9 Marla Villa For Rent In DHA Villas Fully Furnished,PKR 1.3 Lakh,130000,4,5,9 Marla,2025.0,64,House,True,10,10Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-24,https://www.zameen.com/Property/dha_defence_dha_villas_9_marla_villa_for_rent_in_dha_villas_fully_furnished-54486102-14018-4.html
5 Marla Park Facing Beautiful Modern House For Rent Buch Executive Villas On Good Location,PKR 80 Thousand,80000,4,5,5 Marla,1125.0,71,House,True,15,15Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-24,https://www.zameen.com/Property/multan_buch_executive_villas_5_marla_park_facing_beautiful_modern_house_for_rent_buch_executive_villas_on_good_location-53752650-8627-4.html
10 Marla Corner House For Rent In DHA Multan Sector U,PKR 90 Thousand,90000,4,5,10 Marla,2250.0,40,House,True,24,24Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-24,https://www.zameen.com/Property/dha_phase_1_dha_phase_1_-_sector_u_10_marla_corner_house_for_rent_in_dha_multan_sector_u-54170593-14320-4.html
Brand New 5 Marla House For Rent In Prime Location,PKR 80 Thousand,80000,4,5,5 Marla,1125.0,71,House,True,15,15Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-24,https://www.zameen.com/Property/multan_buch_executive_villas_brand_new_5_marla_house_for_rent_in_prime_location-53713313-8627-4.html
Avail Yourself A Great Prime Location 5 Marla House In Royal Orchard,PKR 80 Thousand,80000,4,4,5 Marla,1125.0,71,House,False,,Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,79,Houses_Rent_Multan,for_rent,2026-07-24,https://www.zameen.com/Property/multan_public_school_road_royal_orchard_avail_yourself_a_great_prime_location_5_marla_house_in_royal_orchard-54486517-9492-4.html
This Is Your Chance To Buy Prime Location House In Multan,PKR 1.35 Lakh,135000,5,5,10 Marla,2250.0,60,House,False,,Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,79,Houses_Rent_Multan,for_rent,2026-07-24,https://www.zameen.com/Property/multan_public_school_road_royal_orchard_this_is_your_chance_to_buy_prime_location_house_in_multan-54486518-9492-4.html
Prime Location In Buch Executive Villas House Sized 10 Marla For rent,PKR 1.3 Lakh,130000,5,5,10 Marla,2250.0,57,House,False,,Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,79,Houses_Rent_Multan,for_rent,2026-07-24,https://www.zameen.com/Property/multan_buch_executive_villas_prime_location_in_buch_executive_villas_house_sized_10_marla_for_rent-54486494-8627-4.html
You Can Find A Gorgeous Prime Location House For Rent In Buch Executive Villas,PKR 85 Thousand,85000,4,4,5 Marla,1125.0,75,House,False,,Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,79,Houses_Rent_Multan,for_rent,2026-07-24,https://www.zameen.com/Property/multan_buch_executive_villas_you_can_find_a_gorgeous_prime_location_house_for_rent_in_buch_executive_villas-54486487-8627-4.html
Prime Location House For Rent In Buch Executive Villas,PKR 95 Thousand,95000,4,4,5 Marla,1125.0,84,House,False,,Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,79,Houses_Rent_Multan,for_rent,2026-07-24,https://www.zameen.com/Property/multan_buch_executive_villas_prime_location_house_for_rent_in_buch_executive_villas-54486488-8627-4.html
Askari 3 House 10.6 Marla For Rent At 90 Thousand,PKR 90 Thousand,90000,4,5,10 Marla,2250.0,40,House,False,14,14Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-24,https://www.zameen.com/Property/dha_defence_askari_3_askari_3_house_10_6_marla_for_rent_at_90_thousand-54250039-17156-4.html
Brand New 10 Marla House Available In DHA Phase 1 - Sector B1 For rent,PKR 1.2 Lakh,120000,5,6,10 Marla,2250.0,53,House,False,8,8VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,88,Houses_Rent_Multan,for_rent,2026-07-24,https://www.zameen.com/Property/dha_phase_1_dha_phase_1_-_sector_b1_brand_new_10_marla_house_available_in_dha_phase_1_-_sector_b1_for_rent-54425228-14300-4.html
A House Of 12 Marla In Multan,PKR 95 Thousand,95000,4,4,12 Marla,2700.0,35,House,False,8,8VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,88,Houses_Rent_Multan,for_rent,2026-07-24,https://www.zameen.com/Property/dha_defence_askari_3_a_house_of_12_marla_in_multan-54275221-17156-4.html
Avail Yourself A Great 10 Marla House In Askari 3,PKR 90 Thousand,90000,4,4,10 Marla,2250.0,40,House,False,7,7VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,88,Houses_Rent_Multan,for_rent,2026-07-24,https://www.zameen.com/Property/dha_defence_askari_3_avail_yourself_a_great_10_marla_house_in_askari_3-54275222-17156-4.html
Brand New 10 Marla House For rent In Askari 3 Multan,PKR 90 Thousand,90000,4,4,10 Marla,2250.0,40,House,False,8,8Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,80,Houses_Rent_Multan,for_rent,2026-07-24,https://www.zameen.com/Property/dha_defence_askari_3_brand_new_10_marla_house_for_rent_in_askari_3_multan-54229417-17156-4.html
"In Askari 3 Of Multan, A 20 Marla House Is Available",PKR 1.65 Lakh,165000,5,5,1 Kanal,4500.0,36,House,False,7,7VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,88,Houses_Rent_Multan,for_rent,2026-07-24,https://www.zameen.com/Property/dha_defence_askari_3_in_askari_3_of_multan_a_20_marla_house_is_available-54275223-17156-4.html
Highly-Desirable Facing Park House Available In DHA Phase 1 - Sector M For rent,PKR 1.85 Lakh,185000,5,6,1 Kanal,4500.0,41,House,False,5,5Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,80,Houses_Rent_Multan,for_rent,2026-07-24,https://www.zameen.com/Property/dha_phase_1_dha_phase_1_-_sector_m_highly-desirable_facing_park_house_available_in_dha_phase_1_-_sector_m_for_rent-54202204-14312-4.html
Get This Amazing 20 Marla House Available In DHA Phase 1 - Sector M,PKR 1.5 Lakh,150000,5,6,1 Kanal,4500.0,33,House,False,13,13Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-24,https://www.zameen.com/Property/dha_phase_1_dha_phase_1_-_sector_m_get_this_amazing_20_marla_house_available_in_dha_phase_1_-_sector_m-54106930-14312-4.html
Brand New 20 Marla House Available In DHA Phase 1 - Sector M For Rent,PKR 1.6 Lakh,160000,5,6,1 Kanal,4500.0,35,House,False,16,16Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-24,https://www.zameen.com/Property/dha_phase_1_dha_phase_1_-_sector_m_brand_new_20_marla_house_available_in_dha_phase_1_-_sector_m_for_rent-53453456-14312-4.html
Highly-Desirable Corner 10 Marla House Available In Buch Executive Villas - Phase 2,PKR 1.2 Lakh,120000,5,6,10 Marla,2250.0,53,House,True,8,8VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,88,Houses_Rent_Multan,for_rent,2026-07-24,https://www.zameen.com/Property/buch_executive_villas_buch_executive_villas_-_phase_2_highly-desirable_corner_10_marla_house_available_in_buch_executive_villas_-_phase_2-54401752-19720-4.html
6 Marla Spanish Elevation First Shifting,PKR 80 Thousand,80000,4,5,6 Marla,1350.0,59,House,True,29,29Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-24,https://www.zameen.com/Property/multan_shalimar_colony_6_marla_spanish_elevation_first_shifting-54053630-346-4.html
7 Marla Beautiful House For Rant Location Model Town Brand New,PKR 1 Lakh,100000,5,6,7 Marla,1575.0,63,House,True,12,12Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-24,https://www.zameen.com/Property/multan_wapda_town_7_marla_beautiful_house_for_rant_location_model_town_brand_new-54043295-5820-4.html
10 Marla House For Rent in Bhadurpur Hot Location,PKR 90 Thousand,90000,5,6,10 Marla,2250.0,40,House,True,31,31Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-24,https://www.zameen.com/Property/multan_bahadurpur_10_marla_house_for_rent_in_bhadurpur_hot_location-54190334-8620-4.html
10 Marla Brand New Corner House For Rent Model Town Multan   . . . . . . Prime Location. . . . . . Model Town Multan,PKR 1.1 Lakh,110000,5,6,10 Marla,2250.0,48,House,True,31,31Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-24,https://www.zameen.com/Property/multan_model_town_10_marla_brand_new_corner_house_for_rent_model_town_multan_prime_location_model_town_multan-54163255-1147-4.html
10 Marla Brand New House Available For Rent,PKR 75 Thousand,75000,5,6,10 Marla,2250.0,33,House,False,9,9Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,80,Houses_Rent_Multan,for_rent,2026-07-24,https://www.zameen.com/Property/dha_phase_1_dha_phase_1_-_sector_u_10_marla_brand_new_house_available_for_rent-54272916-14320-4.html
8 Marla Brand New House For Rent In Sector V 5kW Hybrid Solar Installed | Prime Location,PKR 90 Thousand,90000,4,5,8 Marla,1800.0,50,House,False,30,30Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-24,https://www.zameen.com/Property/dha_phase_1_dha_phase_1_-_sector_v_8_marla_brand_new_house_for_rent_in_sector_v_5kw_hybrid_solar_installed_prime_location-54386113-14321-4.html
5 Marla Double Story Fully Furnished Slightly Used House For Rent In Buch Executive Villa Multan In Ali Block,PKR 1.4 Lakh,140000,3,4,5 Marla,1125.0,124,House,True,24,24Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-24,https://www.zameen.com/Property/multan_buch_executive_villas_5_marla_double_story_fully_furnished_slightly_used_house_for_rent_in_buch_executive_villa_multan_in_ali_block-54480048-8627-4.html
5 Marla Double Storey House For Rent Wapda Town Phase 2 Multan,PKR 60 Thousand,60000,4,5,5 Marla,1125.0,53,House,False,13,13Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-24,https://www.zameen.com/Property/wapda_town_wapda_town_phase_2_5_marla_double_storey_house_for_rent_wapda_town_phase_2_multan-54479369-5825-4.html
20 Marla Brand New Most Luxurious House For Rent in MPS Road Gated Society,PKR 1.45 Lakh,145000,6,6,1 Kanal,4500.0,32,House,False,19,19Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-24,https://www.zameen.com/Property/multan_multan_public_school_road_20_marla_brand_new_most_luxurious_house_for_rent_in_mps_road_gated_society-54327434-8902-4.html
9.50 Marla Brand New Spanish Park Facing House Available For Rent in Buch Executive Villas Multan,PKR 1.15 Lakh,114999,5,6,10 Marla,2250.0,51,House,False,17,17Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-24,https://www.zameen.com/Property/multan_buch_executive_villas_9_50_marla_brand_new_spanish_park_facing_house_available_for_rent_in_buch_executive_villas_multan-53718708-8627-4.html
5 Marla Brand New Luxury House Available For Rent In Bahadurpur Gated Community Near Main Bosan Road,PKR 65 Thousand,65000,3,4,5 Marla,1125.0,57,House,False,13,13Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-24,https://www.zameen.com/Property/multan_bahadurpur_5_marla_brand_new_luxury_house_available_for_rent_in_bahadurpur_gated_community_near_main_bosan_road-53985411-8620-4.html
5 Marla House For Rent Royal Orchard Multan,PKR 70 Thousand,70000,3,4,5 Marla,1125.0,62,House,False,13,13Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-24,https://www.zameen.com/Property/multan_public_school_road_royal_orchard_5_marla_house_for_rent_royal_orchard_multan-54123586-9492-4.html
"5 Marla Luxury House for Rent Royal Orchard, Multan",PKR 75 Thousand,75000,3,4,5 Marla,1125.0,66,House,False,15,15Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-24,https://www.zameen.com/Property/multan_public_school_road_royal_orchard_5_marla_luxury_house_for_rent_royal_orchard_multan-53978455-9492-4.html
"5 Marla Double Storey House For Rent Royal Orchard, Multan",PKR 75 Thousand,75000,3,4,5 Marla,1125.0,66,House,False,19,19Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-24,https://www.zameen.com/Property/multan_public_school_road_royal_orchard_5_marla_double_storey_house_for_rent_royal_orchard_multan-53962419-9492-4.html
Double Storey 8 Marla House Available In Buch Executive Villas For Rent,PKR 85 Thousand,85000,5,5,8 Marla,1800.0,47,House,False,4,4VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,88,Houses_Rent_Multan,for_rent,2026-07-24,https://www.zameen.com/Property/multan_buch_executive_villas_double_storey_8_marla_house_available_in_buch_executive_villas_for_rent-53984132-8627-4.html
Kanal Double Storey Beautiful Luxury House For Rent In DHA Multan,PKR 2 Lakh,200000,6,6,1 Kanal,4500.0,44,House,True,27,27Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-24,https://www.zameen.com/Property/dha_defence_dha_phase_1_kanal_double_storey_beautiful_luxury_house_for_rent_in_dha_multan-52934269-15631-4.html
9 Marla Double Storey Spanish House For Rent In Buch Executive Villas,PKR 1.25 Lakh,125000,5,6,9 Marla,2025.0,61,House,True,13,13Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-24,https://www.zameen.com/Property/multan_buch_executive_villas_9_marla_double_storey_spanish_house_for_rent_in_buch_executive_villas-53553636-8627-4.html
10 Marla Brand New Beautiful Luxury Triple Storey House Available For Rent In Buch Villas Multan,PKR 1.45 Lakh,145000,5,6,10 Marla,2250.0,64,House,True,45,45Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-24,https://www.zameen.com/Property/buch_executive_villas_buch_executive_villas_-_phase_1_10_marla_brand_new_beautiful_luxury_triple_storey_house_available_for_rent_in_buch_villas_multan-53773014-19719-4.html
10 MARLA HOUSE AVAILABLE FOR RENT,PKR 87 Thousand,87000,4,5,10 Marla,2250.0,38,House,False,16,16Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-24,https://www.zameen.com/Property/multan_buch_executive_villas_10_marla_house_available_for_rent-54366594-8627-4.html
10 Marla Ultra Luxurious Designer House For Rent In Buch Executive Villas Multan,PKR 90 Thousand,90000,6,6,10 Marla,2250.0,40,House,True,36,36Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-24,https://www.zameen.com/Property/multan_buch_executive_villas_10_marla_ultra_luxurious_designer_house_for_rent_in_buch_executive_villas_multan-53241441-8627-4.html
Spacious 7.5 Marla House For Rent In Ideal Location,PKR 1.5 Lakh,150000,5,6,7.5 Marla,1687.5,88,House,True,38,38Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-24,https://www.zameen.com/Property/multan_buch_executive_villas_spacious_7_5_marla_house_for_rent_in_ideal_location-53714398-8627-4.html
Prime Location 5 Marla House Near Main Road,PKR 77 Thousand,77000,4,5,5 Marla,1125.0,68,House,True,16,16Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-24,https://www.zameen.com/Property/multan_buch_executive_villas_prime_location_5_marla_house_near_main_road-53713340-8627-4.html
Brand New 5 Marla House in Gated Community,PKR 75 Thousand,75000,5,4,5 Marla,1125.0,66,House,True,25,25Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-24,https://www.zameen.com/Property/multan_buch_executive_villas_brand_new_5_marla_house_in_gated_community-53751848-8627-4.html
05 Marla Ultra Luxurious Designer House For Rent In Buch Executive Villas Multan,PKR 60 Thousand,60000,4,5,5 Marla,1125.0,53,House,True,43,43Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-24,https://www.zameen.com/Property/multan_buch_executive_villas_05_marla_ultra_luxurious_designer_house_for_rent_in_buch_executive_villas_multan-53816875-8627-4.html
